2025-08-06 22:25:18,282 | Meas=24.98 | Ctrl=0.05 | Model=24.66 | Anom=True
2025-08-06 22:25:19,286 | Meas=25.10 | Ctrl=-0.21 | Model=24.56 | Anom=True
2025-08-06 22:25:20,288 | Meas=25.01 | Ctrl=-0.02 | Model=24.51 | Anom=True
2025-08-06 22:25:21,289 | Meas=24.96 | Ctrl=0.08 | Model=24.47 | Anom=True
2025-08-06 22:25:22,292 | Meas=25.04 | Ctrl=-0.09 | Model=24.40 | Anom=True
2025-08-06 22:25:23,295 | Meas=25.05 | Ctrl=-0.11 | Model=24.33 | Anom=True
2025-08-06 22:25:24,296 | Meas=25.00 | Ctrl=-0.01 | Model=24.29 | Anom=True
2025-08-06 22:25:25,300 | Meas=25.03 | Ctrl=-0.07 | Model=25.03 | Anom=False
2025-08-06 22:25:26,303 | Meas=25.00 | Ctrl=-0.01 | Model=25.00 | Anom=False
2025-08-06 22:25:27,306 | Meas=25.01 | Ctrl=-0.03 | Model=25.01 | Anom=False
2025-08-06 22:25:28,308 | Meas=25.01 | Ctrl=-0.04 | Model=25.01 | Anom=False
2025-08-06 22:25:29,310 | Meas=30.80 | Ctrl=-12.48 | Model=30.80 | Anom=False
2025-08-06 22:25:30,319 | Meas=31.00 | Ctrl=-13.21 | Model=31.00 | Anom=False
2025-08-06 22:25:31,321 | Meas=31.20 | Ctrl=-14.22 | Model=31.20 | Anom=False
2025-08-06 22:25:32,318 | Meas=31.60 | Ctrl=-15.70 | Model=31.60 | Anom=False
2025-08-06 22:25:33,322 | Meas=31.50 | Ctrl=-16.12 | Model=31.50 | Anom=False
2025-08-06 22:25:34,323 | Meas=32.40 | Ctrl=-18.71 | Model=32.40 | Anom=False
2025-08-06 22:25:35,327 | Meas=30.90 | Ctrl=-16.18 | Model=30.90 | Anom=False
2025-08-06 22:25:36,327 | Meas=30.93 | Ctrl=-16.91 | Model=30.93 | Anom=False
2025-08-06 22:25:37,330 | Meas=30.90 | Ctrl=-17.44 | Model=30.90 | Anom=False
2025-08-06 22:25:38,334 | Meas=29.89 | Ctrl=-15.86 | Model=29.89 | Anom=False
2025-08-06 22:25:39,335 | Meas=25.04 | Ctrl=-5.97 | Model=28.54 | Anom=True
2025-08-06 22:25:40,338 | Meas=24.82 | Ctrl=-5.74 | Model=27.26 | Anom=True
2025-08-06 22:25:41,337 | Meas=24.71 | Ctrl=-5.50 | Model=26.05 | Anom=True
2025-08-06 22:25:42,341 | Meas=25.09 | Ctrl=-6.29 | Model=24.71 | Anom=True
2025-08-06 22:25:43,341 | Meas=24.89 | Ctrl=-5.85 | Model=23.49 | Anom=True
2025-08-06 22:25:44,342 | Meas=24.91 | Ctrl=-5.89 | Model=22.28 | Anom=True
2025-08-06 22:25:45,345 | Meas=24.98 | Ctrl=-6.03 | Model=21.07 | Anom=True
2025-08-06 22:25:46,348 | Meas=28.00 | Ctrl=-12.52 | Model=28.00 | Anom=False
2025-08-06 22:25:47,353 | Meas=31.00 | Ctrl=-19.12 | Model=31.00 | Anom=False
2025-08-06 22:25:48,354 | Meas=24.99 | Ctrl=-6.65 | Model=24.99 | Anom=False
2025-08-06 22:25:49,352 | Meas=25.00 | Ctrl=-6.97 | Model=25.00 | Anom=False
2025-08-06 22:25:50,354 | Meas=24.99 | Ctrl=-6.95 | Model=24.99 | Anom=False
2025-08-07 19:10:43,515 | Meas=24.99 | Ctrl=0.02 | Model=24.99 | Anom=False
2025-08-07 19:10:44,517 | Meas=24.98 | Ctrl=0.04 | Model=24.98 | Anom=False
2025-08-07 19:10:45,516 | Meas=24.96 | Ctrl=0.09 | Model=24.96 | Anom=False
2025-08-07 19:10:46,513 | Meas=25.04 | Ctrl=-0.08 | Model=25.04 | Anom=False
2025-08-07 19:10:47,521 | Meas=25.03 | Ctrl=-0.06 | Model=25.03 | Anom=False
2025-08-07 19:10:48,519 | Meas=25.06 | Ctrl=-0.13 | Model=25.06 | Anom=False
2025-08-07 19:10:49,525 | Meas=25.01 | Ctrl=-0.02 | Model=25.01 | Anom=False
2025-08-07 19:10:50,529 | Meas=25.03 | Ctrl=-0.07 | Model=25.03 | Anom=False
2025-08-07 19:10:51,524 | Meas=25.08 | Ctrl=-0.18 | Model=24.93 | Anom=True
2025-08-07 19:10:52,530 | Meas=25.00 | Ctrl=-0.01 | Model=25.00 | Anom=False
2025-08-07 19:10:53,532 | Meas=24.93 | Ctrl=0.13 | Model=24.97 | Anom=True
2025-08-07 19:10:54,533 | Meas=25.09 | Ctrl=-0.21 | Model=24.87 | Anom=True
2025-08-07 19:10:55,531 | Meas=25.02 | Ctrl=-0.06 | Model=24.80 | Anom=True
2025-08-07 19:10:56,532 | Meas=25.11 | Ctrl=-0.26 | Model=24.69 | Anom=True
2025-08-07 19:10:57,536 | Meas=25.00 | Ctrl=-0.03 | Model=24.63 | Anom=True
2025-08-07 19:10:58,540 | Meas=25.19 | Ctrl=-0.44 | Model=24.49 | Anom=True
2025-08-07 19:10:59,539 | Meas=25.09 | Ctrl=-0.24 | Model=24.39 | Anom=True
2025-08-07 19:11:00,544 | Meas=25.09 | Ctrl=-0.25 | Model=24.29 | Anom=True
2025-08-07 19:11:01,546 | Meas=24.90 | Ctrl=0.15 | Model=24.28 | Anom=True
2025-08-07 19:11:02,552 | Meas=25.02 | Ctrl=-0.11 | Model=24.21 | Anom=True
2025-08-07 19:11:03,556 | Meas=25.05 | Ctrl=-0.17 | Model=24.13 | Anom=True
2025-08-07 19:11:04,552 | Meas=25.14 | Ctrl=-0.37 | Model=24.02 | Anom=True
2025-08-07 19:11:05,555 | Meas=25.02 | Ctrl=-0.12 | Model=25.02 | Anom=False
2025-08-07 19:11:06,562 | Meas=25.03 | Ctrl=-0.15 | Model=25.03 | Anom=False
2025-08-07 19:11:07,565 | Meas=25.01 | Ctrl=-0.11 | Model=25.01 | Anom=False
2025-08-07 19:11:08,565 | Meas=24.97 | Ctrl=-0.02 | Model=24.97 | Anom=False
2025-08-07 19:11:09,564 | Meas=30.80 | Ctrl=-12.56 | Model=30.80 | Anom=False
2025-08-07 19:11:10,570 | Meas=31.00 | Ctrl=-13.27 | Model=31.00 | Anom=False
2025-08-07 19:11:11,573 | Meas=31.20 | Ctrl=-14.29 | Model=31.20 | Anom=False
2025-08-07 19:11:12,571 | Meas=31.60 | Ctrl=-15.76 | Model=31.60 | Anom=False
2025-08-07 19:11:13,578 | Meas=31.50 | Ctrl=-16.19 | Model=31.50 | Anom=False
2025-08-07 19:11:14,574 | Meas=32.40 | Ctrl=-18.78 | Model=32.40 | Anom=False
2025-08-07 19:11:15,581 | Meas=30.90 | Ctrl=-16.25 | Model=30.90 | Anom=False
2025-08-07 19:11:16,584 | Meas=30.93 | Ctrl=-16.98 | Model=30.93 | Anom=False
2025-08-07 19:11:17,589 | Meas=30.90 | Ctrl=-17.51 | Model=30.90 | Anom=False
